Date,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2011-08-12,2.1,23.0,0.0,4.2,10.7,ENE,30.0,NNE,NNE,4.0,9.0,53.0,22.0,1020.1,1015.4,0.0,0.0,12.6,22.3,No,No
2016-03-03,24.8,39.4,0.0,10.6,,S,50.0,NNE,NE,19.0,15.0,27.0,14.0,1018.3,1015.2,2.0,5.0,29.7,37.5,No,No
2010-02-10,18.3,28.8,0.0,6.2,7.0,E,35.0,NNE,ESE,7.0,24.0,86.0,49.0,1019.4,1016.6,7.0,5.0,20.1,27.4,No,No
2013-01-01,21.1,32.1,0.0,9.6,,NE,48.0,N,NNE,26.0,37.0,,,1015.2,1011.5,3.0,6.0,27.1,29.0,No,No
2011-05-05,9.8,25.7,0.0,4.2,7.9,SSW,41.0,NE,WSW,13.0,17.0,46.0,32.0,1020.8,1018.0,2.0,7.0,18.0,24.7,No,No
2014-09-13,6.6,18.9,,2.0,9.9,N,28.0,NNE,S,9.0,9.0,69.0,41.0,1026.4,1021.9,,,10.0,18.0,No,No
2012-05-02,7.1,23.9,0.0,,,W,22.0,,W,0.0,9.0,93.0,62.0,1023.3,1018.4,,,14.3,21.2,No,No
2017-04-04,9.6,18.7,0.0,,,ESE,33.0,S,SE,17.0,17.0,69.0,68.0,1030.3,1027.8,,,13.6,15.3,No,No
2014-11-22,26.6,39.4,0.0,10.6,,NW,43.0,W,NNE,13.0,9.0,58.0,75.0,1012.3,1007.1,4.0,7.0,32.0,38.0,No,No
2015-12-13,10.4,30.5,0.0,,,WSW,46.0,NE,WNW,19.0,20.0,34.0,10.0,1015.3,1012.1,,,17.7,29.5,No,No
2015-12-03,1.8,17.0,0.0,,,ENE,24.0,E,ENE,6.0,9.0,61.0,44.0,,,,,9.5,15.6,No,No
2015-02-20,19.8,25.4,0.8,,,,,,SE,0.0,9.0,80.0,79.0,,,7.0,8.0,24.0,24.5,No,Yes
2011-10-07,13.2,21.9,0.0,4.0,4.3,SW,41.0,S,SW,19.0,28.0,71.0,36.0,1015.5,1013.6,5.0,7.0,15.6,20.0,No,No
2013-11-11,15.7,30.2,0.0,,,E,52.0,E,NNE,31.0,9.0,18.0,11.0,1016.3,1011.1,,,21.5,29.4,No,No
2011-08-27,7.0,16.6,,,10.2,NW,24.0,NNE,SW,7.0,11.0,74.0,47.0,1024.6,1022.0,,,11.6,15.9,No,No
2013-03-26,14.9,31.3,0.0,,,N,33.0,,NNW,0.0,13.0,70.0,29.0,1017.9,1014.1,,,18.3,30.4,No,No
2012-05-16,6.1,16.3,0.0,0.4,6.9,NW,22.0,,WSW,0.0,9.0,100.0,62.0,1026.9,1023.5,,,8.6,15.7,No,No
2009-02-04,15.9,34.2,0.0,7.2,11.0,SSE,31.0,NE,S,11.0,11.0,74.0,29.0,1009.3,1005.7,7.0,0.0,19.9,32.2,No,No
2017-02-02,10.1,26.4,0.0,4.0,12.9,S,44.0,WSW,S,20.0,22.0,57.0,32.0,1016.6,1014.7,5.0,4.0,17.7,24.9,No,No
2014-11-21,22.1,33.9,0.0,8.4,11.0,SSE,63.0,SSE,E,7.0,22.0,36.0,46.0,1007.4,1004.6,2.0,2.0,31.0,30.3,No,No
2014-03-07,15.7,28.8,0.0,,,SSE,41.0,SSE,WNW,4.0,9.0,93.0,59.0,1020.2,1018.1,,,19.6,27.1,No,Yes
2012-01-26,12.4,24.2,0.0,4.4,12.4,S,50.0,S,S,13.0,31.0,71.0,49.0,1019.0,1017.1,7.0,1.0,18.2,23.5,No,No
2010-11-08,10.7,23.8,0.0,6.6,9.8,W,37.0,W,SE,11.0,19.0,58.0,52.0,1012.4,1012.8,5.0,4.0,16.3,21.9,No,No
2017-05-17,9.4,20.2,0.0,2.2,9.5,ENE,46.0,E,ENE,22.0,24.0,78.0,52.0,1021.8,1019.8,1.0,1.0,14.8,19.5,No,No
2014-12-05,19.2,32.0,2.0,,,ENE,52.0,N,ESE,7.0,13.0,77.0,41.0,1008.2,1003.7,,1.0,21.9,30.8,Yes,Yes
2011-11-24,13.5,24.3,0.2,11.2,10.5,NNW,56.0,SSE,WNW,24.0,24.0,50.0,72.0,1021.0,1018.7,5.0,7.0,16.9,16.4,No,Yes
2009-03-18,16.5,27.2,0.0,,,NNE,30.0,,N,0.0,13.0,65.0,45.0,,,,,20.2,26.4,No,No
2012-09-06,12.7,27.5,0.2,,,NW,59.0,WNW,WNW,15.0,31.0,26.0,13.0,,,,,22.2,26.2,No,No
2009-08-23,5.2,25.1,0.0,,,E,30.0,,E,0.0,17.0,79.0,43.0,1012.3,1007.5,,,14.9,24.8,No,No
2010-01-15,17.2,36.3,0.0,,,NNW,33.0,SE,NE,11.0,13.0,51.0,20.0,1015.6,1011.4,,,24.2,34.4,No,No
2016-03-17,19.2,,8.5,,,,,,,0.0,,87.0,,,,5.0,,23.0,,Yes,No
2011-10-12,3.0,13.2,0.4,,,S,28.0,S,SSW,19.0,9.0,94.0,62.0,1020.0,1019.5,7.0,6.0,7.4,12.2,No,No
2016-10-22,1.7,11.1,17.4,,,S,54.0,SSW,SSW,22.0,33.0,98.0,66.0,1019.2,1020.6,8.0,7.0,5.0,11.0,Yes,Yes
2015-08-11,5.5,26.4,0.0,5.4,10.8,W,41.0,WNW,WSW,11.0,26.0,25.0,11.0,1020.2,1016.6,1.0,1.0,15.8,25.6,No,No
2013-09-12,10.7,19.6,0.0,3.0,3.4,ENE,44.0,ENE,N,20.0,13.0,54.0,85.0,1013.7,1012.2,,,16.0,14.2,No,Yes
2010-02-14,21.3,26.7,20.8,,,SW,39.0,,E,0.0,19.0,97.0,92.0,1007.6,1003.9,,,22.1,23.8,Yes,Yes
2010-03-21,13.5,20.8,0.0,,,W,57.0,NW,WNW,13.0,15.0,75.0,40.0,1011.3,1010.5,,,14.5,20.7,No,Yes
2010-02-26,17.0,25.3,,,,NNW,39.0,,NNE,,20.0,75.0,65.0,1027.6,1024.5,,8.0,20.0,23.6,No,No
2010-04-10,15.3,18.5,1.8,1.6,5.4,,,WSW,SE,7.0,4.0,71.0,85.0,1022.6,1021.9,4.0,6.0,17.3,17.1,Yes,No
2009-04-13,19.6,23.6,0.0,5.2,3.1,ENE,48.0,E,E,28.0,24.0,78.0,75.0,1025.9,1023.1,7.0,7.0,21.6,22.5,No,No
2012-05-25,15.8,19.4,0.2,3.2,4.2,E,41.0,ESE,E,22.0,24.0,68.0,62.0,1027.3,1024.5,5.0,5.0,17.3,18.6,No,No
2015-08-15,14.4,26.5,0.0,15.0,10.8,SE,43.0,SSE,ESE,20.0,30.0,55.0,42.0,1022.3,1019.0,1.0,1.0,21.7,25.4,No,No
2014-01-13,24.7,33.1,0.0,12.0,10.3,ENE,59.0,ESE,E,28.0,35.0,53.0,52.0,1011.5,1008.8,7.0,4.0,29.5,30.7,No,No
2013-10-10,6.0,22.2,13.0,,,W,26.0,WNW,WNW,15.0,13.0,59.0,31.0,,,,,14.1,21.4,Yes,No
2009-01-05,12.5,32.6,0.0,11.2,13.3,W,35.0,ESE,W,9.0,17.0,26.0,12.0,1015.0,1012.4,0.0,1.0,22.0,31.0,No,No
2016-02-27,13.5,25.4,0.0,,,WNW,31.0,,WSW,0.0,17.0,72.0,49.0,1023.8,1020.9,,,18.2,24.7,No,No
2015-03-17,19.1,32.6,0.0,9.2,9.5,NNE,61.0,NNE,N,39.0,19.0,56.0,34.0,1014.3,1009.7,1.0,4.0,22.2,30.7,No,Yes
2015-06-01,11.8,18.9,0.0,5.0,8.8,ESE,41.0,ESE,ESE,20.0,20.0,65.0,44.0,1024.6,1022.6,6.0,2.0,12.5,17.8,No,No
2010-11-08,10.0,22.2,0.0,4.2,11.3,,,NNE,ESE,9.0,26.0,58.0,72.0,1014.9,1010.8,4.0,6.0,18.5,20.2,No,No
2014-03-08,16.9,28.8,0.0,,,ENE,31.0,,NE,0.0,13.0,98.0,41.0,1022.6,1020.0,,,20.6,27.9,No,No
2014-12-01,21.2,32.3,0.0,,,WNW,46.0,NNE,WNW,11.0,31.0,64.0,18.0,1006.1,1003.6,6.0,,22.8,32.2,No,No
2016-07-14,1.2,17.2,0.0,,,W,13.0,N,NNE,4.0,4.0,86.0,37.0,,,,,5.3,16.7,No,No
2014-07-28,5.6,21.7,0.0,,,,,,,,,56.0,44.0,,,,,16.6,21.0,No,No
2011-06-14,9.9,14.0,7.4,3.4,0.0,NNE,52.0,N,N,26.0,22.0,87.0,89.0,1017.1,1015.0,7.0,8.0,10.3,13.1,Yes,Yes
2016-08-11,5.0,19.4,0.0,,,W,35.0,NW,WSW,6.0,20.0,56.0,35.0,1018.8,1017.2,,,14.3,18.6,No,No
2013-04-11,14.8,31.1,0.0,,,ESE,50.0,ESE,ESE,13.0,24.0,30.0,16.0,1018.5,1014.9,,,22.5,29.9,No,No
2011-06-28,19.1,25.7,0.0,4.4,3.8,ESE,54.0,SSE,ESE,17.0,37.0,57.0,71.0,1019.2,1017.8,4.0,7.0,23.6,22.0,No,No
2014-11-15,17.5,24.3,0.0,,,W,37.0,WSW,W,6.0,15.0,61.0,37.0,1008.9,1008.9,8.0,8.0,19.2,23.6,No,Yes
2013-07-15,10.5,16.2,3.0,0.8,3.3,NW,22.0,NNW,WNW,11.0,9.0,100.0,99.0,1019.0,1019.1,,,11.7,13.4,Yes,Yes
2016-02-19,20.3,35.7,0.0,10.0,,WSW,43.0,E,WSW,9.0,15.0,25.0,13.0,1010.8,1009.7,,1.0,28.2,33.7,No,No
2010-08-04,6.8,24.0,0.0,6.8,10.4,ESE,39.0,SE,E,13.0,20.0,26.0,48.0,1018.9,1015.8,1.0,1.0,19.5,22.2,No,No
2017-04-05,10.8,30.0,0.0,7.8,,E,41.0,ESE,SSE,13.0,24.0,24.0,11.0,1017.1,1012.5,,,21.2,28.5,No,No
2010-06-02,8.3,18.3,0.0,,,NNW,33.0,N,NW,15.0,9.0,68.0,68.0,1021.0,1018.3,,,13.3,17.0,No,Yes
2017-03-29,22.0,29.5,0.0,5.4,3.5,E,24.0,E,E,7.0,6.0,76.0,89.0,1014.4,1011.7,7.0,7.0,27.0,25.9,No,No
2012-07-23,2.8,15.4,0.2,0.8,7.0,ESE,20.0,NNW,W,9.0,9.0,99.0,57.0,1031.7,1028.1,8.0,4.0,6.4,15.0,No,No
2016-02-14,16.2,22.3,0.0,,,SE,35.0,SE,SSE,17.0,17.0,63.0,58.0,1025.3,1023.7,,,19.0,21.1,No,No
2013-05-23,8.3,15.4,14.2,0.6,,SSW,41.0,SSW,SW,13.0,17.0,91.0,96.0,1014.3,1013.5,,,12.8,14.4,Yes,Yes
2016-12-29,15.0,31.6,3.6,6.9,11.2,SW,44.0,ENE,W,7.0,26.0,73.0,23.0,1004.3,1001.9,3.0,,19.8,30.8,Yes,No
2012-01-12,-1.3,14.0,7.6,,,SSW,41.0,ESE,E,6.0,6.0,76.0,62.0,,,,,2.9,10.2,Yes,No
2015-04-02,15.0,24.0,0.0,8.0,6.2,S,43.0,S,SSE,22.0,19.0,57.0,27.0,1021.6,1021.6,8.0,3.0,15.1,20.8,No,No
2013-01-07,11.0,29.6,0.0,,,NW,41.0,WNW,NW,4.0,24.0,65.0,23.0,1021.9,1014.5,,,19.4,28.9,No,No
2014-06-18,14.7,18.6,0.0,2.4,0.0,SW,48.0,,WSW,0.0,9.0,86.0,72.0,1018.3,1015.5,8.0,7.0,16.5,17.5,No,Yes
2016-07-25,2.5,10.0,1.0,,,NNW,78.0,WNW,N,20.0,44.0,99.0,98.0,1009.9,1004.7,8.0,8.0,6.2,8.0,No,Yes
2013-09-18,9.3,15.9,2.6,,,WNW,76.0,NW,WNW,41.0,33.0,79.0,84.0,1004.9,1004.4,,,13.2,12.4,Yes,Yes
2010-01-22,14.2,23.4,0.4,4.4,3.4,SW,52.0,ENE,NE,17.0,17.0,75.0,68.0,1005.0,1000.9,8.0,7.0,17.9,21.9,No,No
2010-01-12,20.8,40.1,0.0,,,NNE,50.0,N,NNE,13.0,15.0,79.0,39.0,1013.2,1007.4,,,23.9,37.8,No,No
2010-05-01,3.0,16.3,0.2,,,N,44.0,N,N,26.0,30.0,99.0,66.0,1025.1,1021.9,8.0,,9.3,15.9,No,No
2010-10-01,4.1,17.4,0.0,,,NE,20.0,NW,NE,7.0,11.0,71.0,42.0,1027.5,1024.6,,,9.9,16.5,No,No
2010-11-03,14.9,26.0,0.0,9.2,10.7,ESE,31.0,SSE,E,7.0,15.0,50.0,55.0,1018.1,1015.3,3.0,3.0,23.1,24.4,No,Yes
2014-09-25,11.6,17.2,5.2,,,SW,39.0,SW,SW,24.0,26.0,82.0,59.0,1019.8,1019.6,,,13.5,15.2,Yes,No
2011-08-31,0.5,16.9,0.0,3.0,9.0,,,,NNW,0.0,19.0,78.0,45.0,1025.5,1022.2,1.0,,7.8,16.1,No,No
2011-05-14,8.6,13.5,2.2,1.8,1.9,SW,43.0,SSW,SSW,15.0,15.0,74.0,76.0,1026.6,1027.7,,,10.9,12.4,Yes,No
2009-08-11,8.4,19.1,0.0,5.4,5.8,NW,44.0,W,NW,15.0,20.0,55.0,29.0,1012.7,1011.1,1.0,1.0,12.8,18.2,No,No
2017-03-07,12.2,21.5,1.2,4.0,7.6,NW,28.0,NW,ESE,15.0,17.0,70.0,48.0,1026.6,1024.2,7.0,1.0,14.0,19.4,Yes,No
2009-04-10,14.7,22.7,0.0,4.0,8.3,,,W,E,15.0,9.0,81.0,65.0,1023.6,1021.0,5.0,4.0,18.4,22.4,No,No
2010-09-09,23.1,29.0,0.0,7.8,7.2,ENE,35.0,ESE,ENE,19.0,24.0,73.0,68.0,1019.0,1014.3,7.0,2.0,25.3,27.2,No,No
2015-08-24,13.3,16.3,3.2,7.0,,WSW,41.0,W,SW,13.0,11.0,98.0,93.0,1020.1,1015.5,8.0,8.0,14.5,15.8,Yes,Yes
2012-07-17,2.9,13.8,0.0,,,NW,31.0,S,NW,4.0,19.0,99.0,49.0,1027.2,1022.6,,,3.7,13.3,No,No
2009-04-08,6.9,16.1,0.0,1.2,9.9,ESE,28.0,NNE,ESE,6.0,15.0,71.0,63.0,1027.3,1025.2,1.0,1.0,13.1,15.5,No,No
2017-06-15,2.6,22.5,0.0,,,S,19.0,S,E,9.0,7.0,59.0,24.0,1025.0,1021.4,,,8.8,22.1,No,No
2014-10-07,16.6,27.7,0.0,,,WSW,61.0,S,E,7.0,13.0,76.0,24.0,1008.2,1007.6,,,17.8,27.5,No,No
2014-07-23,-1.5,14.6,0.0,,,SE,13.0,,E,0.0,6.0,93.0,63.0,1026.0,1021.1,,4.0,3.4,13.8,No,No
2010-11-28,19.2,25.8,0.0,10.8,0.0,NNE,35.0,NNE,NE,15.0,17.0,65.0,51.0,1011.0,1010.1,7.0,8.0,22.9,25.6,No,Yes
2013-09-07,10.3,31.1,0.0,,,NW,43.0,NNE,WNW,4.0,28.0,100.0,19.0,1022.5,1018.1,,,18.2,30.4,No,No
2012-08-02,4.5,13.4,0.2,1.2,0.5,N,39.0,N,NNW,17.0,22.0,79.0,61.0,1018.0,1013.8,7.0,8.0,7.0,11.0,No,Yes
2012-04-11,3.6,18.2,0.0,,,SSE,43.0,SSE,SW,24.0,9.0,58.0,44.0,1032.2,1030.0,,,9.9,16.9,No,No
2016-04-06,12.4,15.4,8.0,7.6,0.1,W,41.0,SW,WSW,17.0,26.0,95.0,82.0,1015.6,1016.8,8.0,7.0,12.4,14.5,Yes,Yes
2016-12-28,21.9,35.6,0.0,,,NW,50.0,NNE,NW,20.0,28.0,50.0,26.0,1008.2,1004.9,,,28.1,34.4,No,Yes
2012-07-24,11.2,22.1,0.0,3.0,9.0,SE,20.0,SW,S,6.0,4.0,67.0,48.0,1024.4,1021.3,1.0,6.0,15.9,20.3,No,No
2015-04-23,11.9,16.5,0.0,1.8,2.9,ESE,33.0,ESE,ESE,17.0,13.0,86.0,86.0,1019.7,1014.8,7.0,8.0,14.9,15.3,No,No
2010-04-06,14.2,23.6,0.0,4.4,2.1,ENE,44.0,E,ENE,30.0,17.0,53.0,52.0,1017.6,1014.0,7.0,7.0,18.2,22.6,No,Yes
2017-03-21,11.9,21.7,0.0,,,E,52.0,ENE,SE,17.0,24.0,64.0,71.0,1016.1,1011.3,,,17.7,18.8,No,Yes
2009-10-21,6.5,15.1,0.0,3.6,11.5,S,28.0,SSW,SW,15.0,19.0,64.0,53.0,1022.8,1023.7,3.0,2.0,12.4,14.1,No,No
2011-07-29,13.9,19.8,0.0,3.0,1.1,NW,46.0,NNE,N,13.0,19.0,37.0,33.0,1017.7,1014.1,,,16.2,19.6,No,Yes
2013-04-02,3.0,24.1,0.0,,,WNW,33.0,N,N,7.0,9.0,89.0,30.0,1017.1,1014.3,,,8.5,21.9,No,No
2009-10-11,7.0,22.2,0.0,4.8,9.1,S,46.0,N,N,28.0,26.0,64.0,25.0,1021.4,1015.3,1.0,7.0,12.0,20.2,No,No
2015-10-22,23.0,40.0,0.0,28.0,,ENE,44.0,NNW,E,17.0,22.0,54.0,,1014.6,1009.4,0.0,,31.5,,No,No
2016-02-13,12.1,23.2,0.0,,,WSW,52.0,WNW,W,15.0,15.0,84.0,43.0,,,,,15.0,22.3,No,No
2010-07-26,11.3,19.4,11.0,3.4,7.9,NW,33.0,N,W,6.0,15.0,93.0,66.0,1016.9,1016.3,5.0,4.0,13.2,17.3,Yes,Yes
2014-08-24,6.0,16.2,0.0,,,W,26.0,NNW,W,9.0,15.0,86.0,55.0,1031.2,1029.6,,,10.3,15.4,No,No
2015-01-01,11.0,28.3,0.0,7.6,10.3,SSW,31.0,E,NE,7.0,9.0,69.0,40.0,1013.8,1013.9,7.0,7.0,17.7,24.9,No,No
2010-02-02,7.5,19.5,0.0,,,,,E,E,37.0,28.0,98.0,48.0,,,,,10.0,18.3,No,No
2013-08-23,9.4,13.2,9.8,0.4,2.1,W,72.0,WSW,WSW,39.0,33.0,91.0,88.0,1010.6,1013.8,8.0,8.0,11.7,12.5,Yes,Yes
2015-11-21,11.0,17.9,0.0,4.2,1.3,SSW,33.0,SSW,SW,19.0,24.0,54.0,55.0,1024.5,1024.6,,,14.1,15.6,No,No
2008-07-17,8.2,18.5,0.0,1.4,9.0,,,W,N,15.0,17.0,84.0,38.0,1019.2,1013.3,4.0,5.0,10.1,17.3,No,No
2010-02-02,22.3,27.5,0.0,8.0,9.8,SE,52.0,SE,SSE,28.0,33.0,59.0,58.0,1017.9,1016.6,6.0,7.0,24.2,25.9,No,Yes
2009-05-24,19.4,31.2,0.0,5.0,10.5,WNW,28.0,ESE,NW,13.0,19.0,61.0,43.0,1012.0,1008.9,1.0,2.0,25.0,30.7,No,No
2010-12-21,11.0,15.2,4.4,1.8,6.2,SSW,39.0,SSW,SSW,20.0,17.0,65.0,51.0,1013.4,1016.3,6.0,6.0,12.0,14.0,Yes,No
2014-02-01,23.0,28.6,0.0,,,ESE,41.0,ESE,ESE,30.0,26.0,64.0,59.0,1013.8,1012.3,,,24.8,27.1,No,No
2011-12-07,15.0,32.0,0.0,8.8,13.0,SE,39.0,ENE,SE,9.0,19.0,37.0,15.0,1011.6,1008.5,2.0,1.0,22.9,31.4,No,No
2015-11-05,15.8,22.7,38.0,,,NE,54.0,NNE,NE,31.0,30.0,94.0,91.0,1015.1,1010.6,8.0,8.0,17.6,19.1,Yes,Yes
2010-03-16,16.9,25.3,0.0,,,,,,NNE,0.0,19.0,75.0,59.0,1023.8,1022.6,,,20.7,24.8,No,No
2015-03-05,18.0,33.3,0.0,9.6,11.9,NE,37.0,E,E,11.0,11.0,53.0,26.0,1023.7,1019.1,0.0,0.0,23.4,32.6,No,No
2016-06-18,8.7,18.9,0.0,,,,,,,,,80.0,46.0,1019.7,1016.8,1.0,3.0,12.3,17.9,No,No
2015-02-05,9.9,27.8,0.0,5.6,12.9,WSW,31.0,NE,SW,6.0,15.0,77.0,39.0,1023.5,1022.1,4.0,1.0,15.7,26.5,No,No
2009-10-20,9.4,27.9,0.0,7.2,8.1,NNW,63.0,N,N,26.0,24.0,32.0,29.0,1017.7,1015.3,1.0,7.0,20.8,26.1,No,No
2013-08-26,4.4,28.0,0.0,5.6,11.3,NNW,28.0,ENE,WNW,15.0,15.0,21.0,9.0,1022.9,1017.8,0.0,0.0,18.9,27.0,No,No
2010-08-23,11.8,16.1,0.0,3.6,1.0,NNW,28.0,NNW,NE,13.0,15.0,64.0,64.0,1017.1,1010.8,7.0,7.0,13.9,14.2,No,No
2013-03-22,13.4,23.5,0.0,,,SSW,30.0,SSW,SSW,9.0,13.0,52.0,52.0,1020.5,1019.0,,,19.4,20.9,No,No
2013-04-20,4.9,15.2,0.6,,,SE,28.0,E,SSE,7.0,9.0,82.0,60.0,1028.1,1023.6,,,9.3,14.1,No,No
2011-08-15,4.2,18.8,0.2,,,E,19.0,,ESE,0.0,11.0,100.0,61.0,1026.5,1022.4,,,9.2,16.6,No,No
2017-01-31,25.2,31.2,3.6,,,SSE,37.0,S,SE,19.0,19.0,91.0,82.0,1009.0,1006.3,8.0,8.0,25.8,29.8,Yes,Yes
2013-07-06,4.8,17.0,0.0,2.2,7.4,E,39.0,ENE,SE,13.0,22.0,54.0,30.0,1025.3,1023.5,6.0,1.0,9.0,16.6,No,No
2011-05-11,5.2,17.5,0.0,2.6,4.5,WNW,78.0,WNW,WNW,26.0,39.0,51.0,37.0,1011.2,1008.0,1.0,7.0,12.8,16.1,No,No
2011-06-19,0.6,18.9,0.0,,,WSW,28.0,,,0.0,0.0,93.0,46.0,1016.9,1014.2,,,6.2,17.4,No,No
2014-03-25,13.7,26.1,15.2,1.0,,ENE,20.0,NE,NE,9.0,2.0,100.0,62.0,1020.2,1019.1,,,17.0,25.6,Yes,No
2009-06-19,4.1,15.5,0.0,0.6,8.3,ENE,46.0,ENE,NE,9.0,20.0,73.0,57.0,1025.7,1020.8,5.0,5.0,10.8,14.4,No,No
2012-02-17,15.8,30.2,0.0,,,SW,41.0,,W,0.0,6.0,85.0,67.0,,,,,20.8,25.6,No,Yes
2012-11-25,18.1,37.1,0.0,9.2,11.8,WSW,37.0,SSW,WSW,13.0,15.0,38.0,19.0,1014.6,1012.7,6.0,6.0,23.4,34.9,No,No
2016-02-17,,,,6.8,6.2,S,50.0,WSW,S,26.0,35.0,,,,,,,,,No,No
2017-05-11,21.1,27.7,0.0,,,SSE,39.0,SSE,SE,24.0,30.0,67.0,56.0,1017.8,1014.0,,,24.1,25.7,No,No
2010-09-21,7.5,25.0,0.0,2.1,,SE,46.0,NE,ESE,2.0,30.0,99.0,49.0,1023.7,1020.9,,,13.0,22.9,No,No
2016-03-16,9.5,22.4,0.0,,,N,24.0,ESE,NNW,7.0,9.0,66.0,45.0,,,8.0,7.0,14.7,21.1,No,No
2012-09-02,5.3,19.2,0.0,1.6,10.8,N,48.0,N,N,26.0,30.0,61.0,38.0,1023.6,1019.2,,,10.6,18.6,No,No
2012-09-24,7.3,23.3,0.0,,,WSW,54.0,WSW,WSW,22.0,22.0,35.0,23.0,1013.4,1010.7,,,17.6,22.4,No,No
2014-09-12,8.5,22.0,0.0,,,,,,,,,63.0,71.0,,,,,19.5,20.0,No,Yes
2010-10-21,6.1,21.8,0.0,3.6,10.1,N,31.0,N,N,6.0,17.0,95.0,47.0,1025.6,1021.6,8.0,5.0,10.5,20.8,No,No
2015-08-26,7.8,18.4,0.0,3.2,8.5,WNW,20.0,E,NNE,9.0,11.0,79.0,34.0,1024.7,1021.5,6.0,7.0,11.9,17.8,No,No
2012-04-14,12.1,25.2,0.0,6.6,10.3,NNW,57.0,NNW,WNW,24.0,30.0,26.0,13.0,1018.8,1015.3,,,18.9,23.8,No,No
2017-06-06,3.8,20.7,0.2,,,N,35.0,N,N,15.0,11.0,72.0,28.0,,,,,13.4,19.7,No,No
2012-03-26,14.6,26.1,1.0,,,NE,20.0,SE,NE,4.0,6.0,96.0,50.0,,,,,17.3,25.0,No,No
2013-06-01,13.1,14.7,87.4,8.0,0.0,S,22.0,,SSW,0.0,9.0,,100.0,1013.4,1010.9,8.0,7.0,,14.4,Yes,Yes
2012-06-03,,16.0,12.0,,,,,,SE,,4.0,,98.0,,,,8.0,,15.2,Yes,Yes
2017-05-13,6.4,17.8,0.0,1.6,9.7,NE,30.0,E,E,13.0,15.0,62.0,37.0,1023.3,1021.3,2.0,,12.5,17.3,No,No
2010-11-06,11.8,27.1,0.0,7.0,,E,33.0,ENE,E,22.0,9.0,54.0,26.0,1017.4,1014.2,1.0,2.0,17.5,25.0,No,No
2010-07-28,10.4,18.5,3.0,,6.5,WNW,44.0,NNW,W,11.0,30.0,82.0,56.0,1016.9,1015.1,5.0,6.0,14.2,18.0,Yes,Yes
2010-07-11,7.5,16.6,18.0,3.0,0.3,N,17.0,N,,7.0,0.0,94.0,90.0,1023.5,1021.1,7.0,7.0,12.5,15.9,Yes,No
2014-10-20,9.2,31.5,0.0,6.0,12.4,ENE,54.0,E,SSW,15.0,11.0,55.0,15.0,1024.3,1021.7,7.0,6.0,18.6,30.5,No,No
2015-08-01,7.7,11.5,11.0,,,WSW,37.0,SSW,,7.0,0.0,95.0,83.0,1016.0,1016.1,,,10.8,11.3,Yes,Yes
2014-09-21,3.7,17.9,0.0,,,E,26.0,SW,NNW,7.0,11.0,74.0,47.0,1031.3,1027.2,8.0,,10.8,16.8,No,No
2014-01-20,11.9,20.7,0.0,7.0,7.6,ESE,35.0,ESE,SE,9.0,20.0,69.0,45.0,1013.1,1010.3,,,15.3,19.3,No,No
2014-12-10,13.0,27.1,0.0,8.0,13.4,SSE,30.0,ESE,SSW,11.0,17.0,43.0,37.0,1022.0,1017.8,0.0,0.0,19.1,26.1,No,No
2013-07-26,6.0,16.6,0.0,,,NNW,20.0,NW,WNW,9.0,11.0,85.0,64.0,1026.3,1024.4,,,8.5,15.8,No,No
2009-06-28,1.3,14.7,0.0,0.8,6.6,WNW,17.0,WNW,ENE,15.0,9.0,95.0,63.0,1006.6,1004.0,7.0,1.0,4.8,14.2,No,No
2009-08-10,9.9,17.4,11.8,,,SW,52.0,NNW,W,17.0,22.0,99.0,63.0,1003.7,1005.7,,,15.1,16.4,Yes,Yes
2012-05-16,11.9,27.4,0.0,7.6,10.5,SSW,33.0,S,NE,6.0,11.0,35.0,30.0,1017.8,1014.1,1.0,3.0,21.4,26.3,No,No
2013-12-05,9.0,21.0,14.4,7.6,11.3,WSW,59.0,WSW,WSW,22.0,33.0,62.0,17.0,1009.5,1010.5,3.0,2.0,12.6,18.6,Yes,No
2012-04-03,17.6,26.4,3.6,,6.8,W,48.0,NW,WNW,13.0,33.0,90.0,52.0,1017.6,1016.1,8.0,7.0,20.7,25.7,Yes,No
2012-04-11,16.5,31.9,0.0,7.4,9.6,NNE,26.0,NE,W,13.0,9.0,26.0,21.0,1021.4,1020.0,7.0,7.0,25.9,29.8,No,No
2016-03-07,20.9,30.4,3.2,6.0,5.8,E,33.0,S,E,4.0,13.0,77.0,55.0,1021.0,1018.6,7.0,7.0,25.4,27.7,Yes,Yes
2017-01-23,16.0,26.1,0.0,8.0,11.3,SE,33.0,NNW,SE,13.0,26.0,72.0,48.0,1008.3,1001.6,2.0,3.0,18.8,24.9,No,No
2017-01-23,13.3,21.4,0.8,,,SW,35.0,SW,SW,15.0,17.0,62.0,46.0,1016.3,1017.2,,,18.2,19.5,No,No
2016-01-26,20.6,34.0,0.6,,11.6,ESE,57.0,ESE,ENE,22.0,13.0,62.0,39.0,1012.3,1009.8,8.0,2.0,26.9,32.4,No,No
